incident_id,timestamp,date,crime_type,attack_method,severity,financial_impact_usd,target_type,location,source_ip_country,system_affected,time_of_day,risk_score
INC-2025-0849,2025-04-04 17:00:00,2025-04-04,Credential Theft,Ransomware Binary,Critical,106398.0,Educational Institution,Europe,NL,Web Application,Night,56.7
INC-2025-0850,2025-03-27 16:00:00,2025-03-27,Phishing,API Key Abuse,Low,62756.0,Tech Enterprise,Africa,BR,Cloud Database,Morning,37.3
INC-2025-0851,2025-06-20 12:00:00,2025-06-20,DDoS Attack,Man-in-the-Middle,Low,19677.0,Critical Infrastructure,Latin America,DE,Web Application,Evening,42.6
INC-2025-0852,2025-03-10 04:00:00,2025-03-10,Credential Theft,Brute Force,High,24159.0,Financial Service,Africa,NL,Email Gateway,Morning,72.7
INC-2025-0853,2025-10-20 14:00:00,2025-10-20,Phishing,Social Engineering,Medium,114551.0,Tech Enterprise,Africa,JP,POS Terminal,Afternoon,25.3
INC-2025-0854,2025-06-06 04:00:00,2025-06-06,Credential Theft,Zero-day Exploit,Critical,114920.0,E-Commerce,North America,IN,POS Terminal,Evening,72.9
INC-2025-0855,2025-01-30 06:00:00,2025-01-30,Credential Theft,Brute Force,High,131812.0,Critical Infrastructure,Africa,JP,Cloud Database,Morning,53.4
INC-2025-0856,2025-10-19 10:00:00,2025-10-19,Phishing,Spear Phishing Email,Low,103658.0,Tech Enterprise,North America,NL,POS Terminal,Evening,27.0
INC-2025-0857,2025-03-18 00:00:00,2025-03-18,Financial Fraud,Man-in-the-Middle,Medium,162779.0,Tech Enterprise,Latin America,RU,Email Gateway,Night,62.1
INC-2025-0858,2025-07-25 22:00:00,2025-07-25,Credential Theft,API Key Abuse,High,128980.0,Critical Infrastructure,Africa,UK,Identity Provider,Night,73.4
INC-2025-0859,2025-12-31 12:00:00,2025-12-31,Phishing,API Key Abuse,Low,24769.0,Financial Service,Africa,CN,Email Gateway,Night,33.1
INC-2025-0860,2025-07-07 07:00:00,2025-07-07,Credential Theft,Spear Phishing Email,Critical,125938.0,,Latin America,JP,Cloud Database,Afternoon,56.0
INC-2025-0861,2025-03-31 18:00:00,2025-03-31,Ransomware,API Key Abuse,High,332068.0,Critical Infrastructure,Middle East,JP,Identity Provider,Evening,56.2
INC-2025-0862,2025-10-08 19:00:00,2025-10-08,Ransomware,Man-in-the-Middle,High,805137.0,Critical Infrastructure,Middle East,CN,Identity Provider,Morning,68.5
INC-2025-0863,2025-09-12 05:00:00,2025-09-12,Phishing,SQL Injection,Medium,62160.0,Educational Institution,North America,CN,Email Gateway,Afternoon,47.3
INC-2025-0864,2025-04-29 10:00:00,2025-04-29,Phishing,API Key Abuse,Low,100596.0,Critical Infrastructure,Middle East,NL,Cloud Database,Afternoon,22.4
INC-2025-0865,2025-10-30 22:00:00,2025-10-30,Ransomware,API Key Abuse,Critical,404060.0,Financial Service,Middle East,DE,Identity Provider,Evening,93.0
INC-2025-0866,2025-06-12 12:00:00,2025-06-12,Phishing,Brute Force,Medium,115605.0,,Europe,CN,Email Gateway,Night,35.5
INC-2025-0867,2025-01-07 13:00:00,2025-01-07,Ransomware,SQL Injection,Low,780151.0,E-Commerce,Middle East,DE,Cloud Database,Evening,51.1
INC-2025-0868,2025-01-03 19:00:00,2025-01-03,Credential Theft,SQL Injection,Critical,286833.0,Financial Service,Asia-Pacific,UK,Email Gateway,Evening,60.4
INC-2025-0869,2025-01-24 04:00:00,2025-01-24,DDoS Attack,API Key Abuse,Medium,25478.0,Critical Infrastructure,Asia-Pacific,RU,Identity Provider,Morning,45.9
INC-2025-0870,2025-02-25 04:00:00,2025-02-25,Credential Theft,Brute Force,Low,132192.0,Government,Latin America,CN,Cloud Database,Evening,41.7
INC-2025-0871,2025-08-14 06:00:00,2025-08-14,Malware Outbreak,Brute Force,Medium,89593.0,Government,Africa,RU,POS Terminal,Morning,41.9
INC-2025-0872,2025-03-25 17:00:00,2025-03-25,Credential Theft,SQL Injection,Low,132135.0,Tech Enterprise,Latin America,UK,Email Gateway,Morning,61.1
INC-2025-0873,2025-03-03 16:00:00,2025-03-03,Phishing,Spear Phishing Email,Low,118845.0,Government,Europe,RU,POS Terminal,Afternoon,5.0
INC-2025-0874,2025-05-24 17:00:00,2025-05-24,DDoS Attack,Social Engineering,High,44218.0,Tech Enterprise,Middle East,BR,Cloud Database,Afternoon,53.0
INC-2025-0875,2025-06-14 01:00:00,2025-06-14,DDoS Attack,API Key Abuse,High,213106.0,Financial Service,Asia-Pacific,IN,Identity Provider,Evening,36.3
INC-2025-0876,2025-05-14 11:00:00,2025-05-14,Phishing,Social Engineering,Medium,97952.0,Healthcare,Europe,CN,Active Directory,Evening,57.1
INC-2025-0877,2025-05-15 08:00:00,2025-05-15,Ransomware,Zero-day Exploit,Critical,101690.0,Tech Enterprise,Africa,CN,Active Directory,Afternoon,80.4
INC-2025-0878,2025-01-17 23:00:00,2025-01-17,DDoS Attack,SQL Injection,Medium,336146.0,Critical Infrastructure,Asia-Pacific,UK,POS Terminal,Night,11.2
INC-2025-0879,2025-11-14 15:00:00,2025-11-14,Ransomware,Zero-day Exploit,High,87743.0,Government,Latin America,UK,POS Terminal,Night,56.8
INC-2025-0880,2025-01-21 19:00:00,2025-01-21,Malware Outbreak,Ransomware Binary,Medium,23414.0,Government,Europe,US,POS Terminal,Evening,46.9
INC-2025-0881,2025-12-15 23:00:00,2025-12-15,Ransomware,Social Engineering,High,689218.0,Critical Infrastructure,Asia-Pacific,JP,Email Gateway,Evening,78.4
INC-2025-0882,2025-04-06 08:00:00,2025-04-06,Credential Theft,Spear Phishing Email,High,91576.0,E-Commerce,Europe,IN,Web Application,Evening,56.0
INC-2025-0883,2025-12-17 21:00:00,2025-12-17,DDoS Attack,Ransomware Binary,High,158995.0,Government,Middle East,JP,Cloud Database,Night,74.9
INC-2025-0884,2025-03-20 05:00:00,2025-03-20,Financial Fraud,Social Engineering,Medium,30595.0,Financial Service,Asia-Pacific,UK,Identity Provider,Afternoon,28.3
INC-2025-0885,2025-08-24 12:00:00,2025-08-24,Malware Outbreak,Spear Phishing Email,Low,100767.0,Tech Enterprise,Asia-Pacific,CN,Active Directory,Evening,56.2
INC-2025-0886,2025-05-11 05:00:00,2025-05-11,Phishing,API Key Abuse,Medium,108045.0,Tech Enterprise,Europe,IN,Email Gateway,Evening,46.6
INC-2025-0887,2025-09-01 06:00:00,2025-09-01,Phishing,API Key Abuse,Medium,63999.0,E-Commerce,Middle East,CA,POS Terminal,Afternoon,70.9
INC-2025-0888,2025-09-16 10:00:00,2025-09-16,Phishing,Ransomware Binary,Medium,72325.0,Tech Enterprise,Middle East,US,Cloud Database,Morning,23.5
INC-2025-0889,2025-05-07 04:00:00,2025-05-07,Insider Threat,Zero-day Exploit,High,215301.0,Critical Infrastructure,Europe,RU,Web Application,Afternoon,75.0
INC-2025-0890,2025-05-29 11:00:00,2025-05-29,DDoS Attack,API Key Abuse,High,143709.0,Government,Europe,CN,Cloud Database,Afternoon,49.7
INC-2025-0891,2025-09-06 17:00:00,2025-09-06,Ransomware,Man-in-the-Middle,High,714406.0,Healthcare,Asia-Pacific,US,Identity Provider,Night,69.6
INC-2025-0892,2025-01-02 23:00:00,2025-01-02,Credential Theft,Man-in-the-Middle,Low,148635.0,Tech Enterprise,Asia-Pacific,CN,Cloud Database,Afternoon,26.7
INC-2025-0893,2025-05-08 22:00:00,2025-05-08,Credential Theft,Social Engineering,Medium,141427.0,Educational Institution,Europe,DE,Identity Provider,Afternoon,49.2
INC-2025-0894,2025-12-27 19:00:00,2025-12-27,Phishing,Man-in-the-Middle,High,56324.0,Government,Africa,CN,Web Application,Night,55.7
INC-2025-0895,2025-12-30 17:00:00,2025-12-30,Phishing,Man-in-the-Middle,High,7026.0,Financial Service,Middle East,RU,Identity Provider,Night,83.6
INC-2025-0896,2025-05-25 00:00:00,2025-05-25,Financial Fraud,Zero-day Exploit,Medium,100494.0,Healthcare,Europe,CA,POS Terminal,Night,27.3
INC-2025-0897,2025-07-12 07:00:00,2025-07-12,Insider Threat,Social Engineering,Critical,776050.0,Government,North America,NL,Active Directory,Evening,57.4
INC-2025-0898,2025-03-27 06:00:00,2025-03-27,Financial Fraud,Spear Phishing Email,Medium,320524.0,Tech Enterprise,Latin America,BR,Active Directory,Afternoon,61.1
INC-2025-0899,2025-09-20 16:00:00,2025-09-20,Ransomware,Social Engineering,Critical,398737.0,Tech Enterprise,Europe,CN,Cloud Database,Afternoon,57.3
INC-2025-0900,2025-07-05 01:00:00,2025-07-05,Phishing,API Key Abuse,High,86973.0,Critical Infrastructure,Europe,CA,Web Application,Morning,73.5
INC-2025-0901,2025-10-19 08:00:00,2025-10-19,Ransomware,Spear Phishing Email,Critical,186817.0,Financial Service,Africa,CA,Active Directory,Afternoon,81.8
INC-2025-0902,2025-11-27 23:00:00,2025-11-27,Financial Fraud,Man-in-the-Middle,Medium,22669.0,E-Commerce,Asia-Pacific,BR,Identity Provider,Morning,54.1
INC-2025-0903,2025-09-07 11:00:00,2025-09-07,Insider Threat,API Key Abuse,High,332346.0,Critical Infrastructure,Latin America,IN,Identity Provider,Evening,57.3
INC-2025-0904,2025-11-02 13:00:00,2025-11-02,Credential Theft,SQL Injection,High,116860.0,Healthcare,Africa,CA,Cloud Database,Afternoon,63.1
INC-2025-0905,2025-11-06 15:00:00,2025-11-06,Credential Theft,Brute Force,High,76240.0,Government,North America,BR,Cloud Database,Evening,78.2
INC-2025-0906,2025-03-02 03:00:00,2025-03-02,Phishing,Social Engineering,Low,89952.0,Government,Europe,NL,Active Directory,Afternoon,13.5
INC-2025-0907,2025-12-08 04:00:00,2025-12-08,Credential Theft,Ransomware Binary,Medium,280455.0,E-Commerce,Africa,CA,Identity Provider,Morning,49.1
INC-2025-0908,2025-04-23 04:00:00,2025-04-23,Insider Threat,Brute Force,Low,547981.0,Healthcare,Africa,JP,POS Terminal,Evening,11.9
INC-2025-0909,2025-05-12 07:00:00,2025-05-12,Ransomware,Brute Force,High,356172.0,Healthcare,Latin America,UK,POS Terminal,Afternoon,64.9
INC-2025-0910,2025-04-05 16:00:00,2025-04-05,Financial Fraud,Social Engineering,Medium,323936.0,Financial Service,North America,IN,Email Gateway,Evening,63.2
INC-2025-0911,2025-10-09 07:00:00,2025-10-09,Financial Fraud,Ransomware Binary,Medium,307865.0,Financial Service,Africa,US,Cloud Database,Evening,46.0
INC-2025-0912,2025-07-11 10:00:00,2025-07-11,Phishing,Man-in-the-Middle,Low,58014.0,Government,Middle East,DE,Identity Provider,Night,17.0
INC-2025-0913,2025-05-02 09:00:00,2025-05-02,Data Exfiltration,Man-in-the-Middle,High,438348.0,Healthcare,North America,UK,Web Application,Morning,54.4
INC-2025-0914,2025-02-04 00:00:00,2025-02-04,DDoS Attack,Man-in-the-Middle,Low,26381.0,Healthcare,Middle East,CA,Web Application,Afternoon,40.4
INC-2025-0915,2025-02-03 06:00:00,2025-02-03,Ransomware,Man-in-the-Middle,Critical,306216.0,E-Commerce,Middle East,US,Active Directory,Afternoon,60.1
INC-2025-0916,2025-10-25 21:00:00,2025-10-25,Credential Theft,Zero-day Exploit,Critical,185116.0,Healthcare,Middle East,RU,Cloud Database,Afternoon,59.9
INC-2025-0917,2025-06-29 14:00:00,2025-06-29,Credential Theft,Zero-day Exploit,Critical,206466.0,E-Commerce,Middle East,DE,POS Terminal,Afternoon,69.2
INC-2025-0918,2025-03-22 17:00:00,2025-03-22,Financial Fraud,SQL Injection,Low,284778.0,Healthcare,Europe,UK,Web Application,Evening,5.7
INC-2025-0919,2025-06-29 22:00:00,2025-06-29,Phishing,Social Engineering,Low,26378.0,Financial Service,North America,JP,Web Application,Night,51.0
INC-2025-0920,2025-04-18 18:00:00,2025-04-18,Credential Theft,Brute Force,High,64567.0,,Europe,IN,Active Directory,Night,61.1
INC-2025-0921,2025-05-02 13:00:00,2025-05-02,Credential Theft,Spear Phishing Email,High,297021.0,E-Commerce,North America,BR,Identity Provider,Evening,48.3
INC-2025-0922,2025-09-22 06:00:00,2025-09-22,Phishing,Spear Phishing Email,Medium,81224.0,Government,Africa,CN,POS Terminal,Evening,34.8
INC-2025-0923,2025-09-12 20:00:00,2025-09-12,Phishing,Social Engineering,Low,74228.0,Government,Middle East,JP,Email Gateway,Afternoon,43.7
INC-2025-0924,2025-07-09 21:00:00,2025-07-09,Phishing,Social Engineering,High,9328.0,Tech Enterprise,Middle East,US,Active Directory,Afternoon,71.9
INC-2025-0925,2025-07-14 22:00:00,2025-07-14,Phishing,Brute Force,High,98906.0,E-Commerce,Europe,CN,POS Terminal,Afternoon,38.7
INC-2025-0926,2025-02-27 11:00:00,2025-02-27,Malware Outbreak,Brute Force,High,38338.0,Tech Enterprise,Asia-Pacific,BR,Cloud Database,Afternoon,62.3
INC-2025-0927,2025-12-05 20:00:00,2025-12-05,Ransomware,Spear Phishing Email,High,305069.0,Educational Institution,Africa,UK,Web Application,Afternoon,63.4
INC-2025-0928,2025-09-17 07:00:00,2025-09-17,Phishing,Zero-day Exploit,High,103910.0,Government,North America,CN,Web Application,Morning,81.7
INC-2025-0929,2025-09-04 20:00:00,2025-09-04,Credential Theft,Man-in-the-Middle,High,286039.0,Healthcare,Latin America,DE,Email Gateway,Night,74.3
INC-2025-0930,2025-05-08 05:00:00,2025-05-08,Phishing,Spear Phishing Email,Medium,77555.0,Government,Asia-Pacific,NL,Web Application,Morning,40.8
INC-2025-0931,2025-03-21 05:00:00,2025-03-21,Phishing,Spear Phishing Email,Critical,47103.0,Critical Infrastructure,Africa,NL,Active Directory,Morning,86.9
INC-2025-0932,2025-10-13 14:00:00,2025-10-13,DDoS Attack,Ransomware Binary,Low,99515.0,Healthcare,Asia-Pacific,CN,Email Gateway,Afternoon,48.5
INC-2025-0933,2025-03-13 18:00:00,2025-03-13,Phishing,Brute Force,Medium,85390.0,Government,Latin America,US,Email Gateway,Evening,15.7
INC-2025-0934,2025-12-30 18:00:00,2025-12-30,Credential Theft,SQL Injection,High,329888.0,Educational Institution,Middle East,UK,POS Terminal,Evening,65.9
INC-2025-0935,2025-12-24 07:00:00,2025-12-24,Insider Threat,Spear Phishing Email,Medium,156147.0,Tech Enterprise,Middle East,DE,Email Gateway,Afternoon,51.9
INC-2025-0936,2025-06-06 19:00:00,2025-06-06,Financial Fraud,Social Engineering,Medium,69230.0,Educational Institution,Middle East,DE,Identity Provider,Evening,32.6
INC-2025-0937,2025-10-27 14:00:00,2025-10-27,Phishing,Brute Force,Medium,116442.0,Healthcare,Latin America,JP,POS Terminal,Night,46.0
INC-2025-0938,2025-04-06 14:00:00,2025-04-06,Insider Threat,Man-in-the-Middle,High,164427.0,Educational Institution,Asia-Pacific,CA,Active Directory,Night,76.5
INC-2025-0939,2025-09-14 12:00:00,2025-09-14,Phishing,Social Engineering,Low,72887.0,Financial Service,Latin America,RU,Active Directory,Night,40.7
INC-2025-0940,2025-10-10 20:00:00,2025-10-10,Insider Threat,SQL Injection,High,217229.0,E-Commerce,North America,NL,Identity Provider,Morning,45.3
INC-2025-0941,2025-06-25 13:00:00,2025-06-25,DDoS Attack,Spear Phishing Email,High,131599.0,Tech Enterprise,North America,RU,Web Application,Morning,52.9
INC-2025-0942,2025-03-29 00:00:00,2025-03-29,Malware Outbreak,API Key Abuse,Medium,95626.0,E-Commerce,Middle East,JP,Cloud Database,Afternoon,20.9
INC-2025-0943,2025-08-19 14:00:00,2025-08-19,Financial Fraud,Brute Force,Critical,66748.0,Critical Infrastructure,Latin America,JP,POS Terminal,Morning,54.2
INC-2025-0944,2025-10-30 21:00:00,2025-10-30,DDoS Attack,Ransomware Binary,High,40814.0,E-Commerce,Middle East,NL,Active Directory,Morning,51.1
INC-2025-0945,2025-03-17 03:00:00,2025-03-17,Phishing,Social Engineering,Low,90572.0,E-Commerce,Middle East,US,Active Directory,Afternoon,30.3
INC-2025-0946,2025-09-16 11:00:00,2025-09-16,Data Exfiltration,Social Engineering,Medium,289040.0,Government,Africa,CA,Email Gateway,Morning,39.0
INC-2025-0947,2025-05-05 16:00:00,2025-05-05,DDoS Attack,Ransomware Binary,Low,240067.0,Tech Enterprise,Europe,IN,Web Application,Night,42.8
INC-2025-0948,2025-01-15 04:00:00,2025-01-15,Ransomware,Spear Phishing Email,High,391090.0,E-Commerce,Asia-Pacific,IN,Web Application,Morning,48.8
INC-2025-0949,2025-01-04 20:00:00,2025-01-04,Credential Theft,Zero-day Exploit,Medium,67471.0,Tech Enterprise,Middle East,RU,Cloud Database,Evening,51.1
INC-2025-0950,2025-11-13 13:00:00,2025-11-13,Financial Fraud,Spear Phishing Email,Low,36323.0,Critical Infrastructure,Middle East,BR,Identity Provider,Night,56.4
INC-2025-0951,2025-03-29 10:00:00,2025-03-29,DDoS Attack,SQL Injection,High,271013.0,Critical Infrastructure,Africa,IN,Active Directory,Morning,39.4
INC-2025-0952,2025-02-18 20:00:00,2025-02-18,Phishing,API Key Abuse,Critical,75090.0,Tech Enterprise,Africa,CA,Active Directory,Night,79.7
INC-2025-0953,2025-04-03 08:00:00,2025-04-03,Phishing,API Key Abuse,Low,14782.0,Government,Asia-Pacific,IN,Web Application,Afternoon,47.2
INC-2025-0954,2025-12-02 08:00:00,2025-12-02,Credential Theft,Social Engineering,Medium,28259.0,Educational Institution,Africa,BR,Identity Provider,Afternoon,40.0
INC-2025-0955,2025-12-04 11:00:00,2025-12-04,Financial Fraud,Social Engineering,Medium,290428.0,Healthcare,Europe,RU,POS Terminal,Morning,27.4
INC-2025-0956,2025-11-07 22:00:00,2025-11-07,Phishing,API Key Abuse,Medium,76838.0,Healthcare,North America,NL,Web Application,Evening,32.3
INC-2025-0957,2025-12-10 12:00:00,2025-12-10,DDoS Attack,Brute Force,Low,254091.0,E-Commerce,North America,NL,Cloud Database,Afternoon,39.5
INC-2025-0958,2025-10-09 22:00:00,2025-10-09,Credential Theft,API Key Abuse,Medium,184614.0,Educational Institution,Europe,JP,Active Directory,Morning,60.0
INC-2025-0959,2025-11-26 19:00:00,2025-11-26,Credential Theft,API Key Abuse,Low,9791.0,E-Commerce,North America,CN,Identity Provider,Evening,13.1
INC-2025-0960,2025-01-27 14:00:00,2025-01-27,Phishing,Man-in-the-Middle,Critical,109953.0,Educational Institution,Middle East,US,Active Directory,Evening,48.3
INC-2025-0961,2025-03-01 01:00:00,2025-03-01,DDoS Attack,Brute Force,High,73147.0,Healthcare,Asia-Pacific,UK,Identity Provider,Afternoon,56.4
INC-2025-0962,2025-10-18 10:00:00,2025-10-18,Malware Outbreak,Ransomware Binary,Medium,37845.0,Government,Asia-Pacific,CA,POS Terminal,Evening,51.7
INC-2025-0963,2025-08-12 04:00:00,2025-08-12,Malware Outbreak,Zero-day Exploit,High,63796.0,Financial Service,Europe,JP,Web Application,Night,96.6
INC-2025-0964,2025-02-13 18:00:00,2025-02-13,Phishing,SQL Injection,Medium,101500.0,Healthcare,Latin America,CN,Identity Provider,Morning,62.5
INC-2025-0965,2025-05-24 09:00:00,2025-05-24,Credential Theft,Man-in-the-Middle,Critical,114017.0,Educational Institution,Asia-Pacific,DE,Active Directory,Evening,62.4
INC-2025-0966,2025-09-28 22:00:00,2025-09-28,Credential Theft,Zero-day Exploit,Low,305572.0,Tech Enterprise,Europe,RU,Active Directory,Afternoon,50.0
INC-2025-0967,2025-05-15 22:00:00,2025-05-15,Phishing,SQL Injection,Medium,88618.0,Critical Infrastructure,North America,RU,Web Application,Evening,22.0
INC-2025-0968,2025-11-02 18:00:00,2025-11-02,Phishing,Social Engineering,Critical,94103.0,Critical Infrastructure,Africa,UK,Web Application,Evening,58.7
INC-2025-0969,2025-05-10 09:00:00,2025-05-10,Phishing,SQL Injection,Low,99656.0,Financial Service,Europe,UK,Email Gateway,Morning,18.2
INC-2025-0970,2025-07-11 14:00:00,2025-07-11,DDoS Attack,SQL Injection,Medium,137698.0,Educational Institution,Africa,JP,Web Application,Afternoon,5.0
INC-2025-0971,2025-08-15 09:00:00,2025-08-15,Credential Theft,Zero-day Exploit,High,340988.0,Critical Infrastructure,North America,RU,Cloud Database,Morning,82.3
INC-2025-0972,2025-01-13 07:00:00,2025-01-13,Phishing,Man-in-the-Middle,Medium,116594.0,Healthcare,Latin America,JP,Cloud Database,Evening,50.8
INC-2025-0973,2025-04-21 02:00:00,2025-04-21,Credential Theft,Zero-day Exploit,Low,243292.0,Healthcare,Middle East,RU,Active Directory,Night,11.0
INC-2025-0974,2025-09-06 14:00:00,2025-09-06,DDoS Attack,SQL Injection,Low,165322.0,Government,Europe,DE,Email Gateway,Morning,6.4
INC-2025-0975,2025-04-12 23:00:00,2025-04-12,Phishing,Brute Force,Medium,64042.0,Tech Enterprise,Africa,DE,Email Gateway,Night,27.0
INC-2025-0976,2025-09-14 04:00:00,2025-09-14,Ransomware,SQL Injection,Medium,712165.0,E-Commerce,Middle East,NL,Cloud Database,Evening,58.4
INC-2025-0977,2025-07-11 22:00:00,2025-07-11,Ransomware,API Key Abuse,High,195931.0,E-Commerce,North America,JP,Email Gateway,Night,50.0
INC-2025-0978,2025-02-22 12:00:00,2025-02-22,Ransomware,Ransomware Binary,Critical,148841.0,E-Commerce,Asia-Pacific,JP,Web Application,Afternoon,84.1
INC-2025-0979,2025-01-16 16:00:00,2025-01-16,Insider Threat,Social Engineering,Medium,308308.0,Critical Infrastructure,Latin America,JP,Identity Provider,Night,69.9
INC-2025-0980,2025-07-30 11:00:00,2025-07-30,Credential Theft,Spear Phishing Email,Low,184420.0,Educational Institution,Latin America,IN,Identity Provider,Afternoon,37.5
INC-2025-0981,2025-05-13 08:00:00,2025-05-13,DDoS Attack,Man-in-the-Middle,Medium,195477.0,Government,Africa,US,Cloud Database,Night,28.6
INC-2025-0982,2025-08-28 02:00:00,2025-08-28,Phishing,API Key Abuse,Medium,116871.0,Tech Enterprise,Middle East,JP,Email Gateway,Afternoon,15.5
INC-2025-0983,2025-11-26 15:00:00,2025-11-26,Phishing,Man-in-the-Middle,High,16141.0,Educational Institution,North America,DE,POS Terminal,Night,45.0
INC-2025-0984,2025-04-13 22:00:00,2025-04-13,DDoS Attack,Ransomware Binary,Medium,48372.0,E-Commerce,Middle East,JP,Email Gateway,Morning,52.6
INC-2025-0985,2025-05-05 01:00:00,2025-05-05,Phishing,SQL Injection,Low,45387.0,Financial Service,Middle East,CA,Web Application,Morning,37.9
INC-2025-0986,2025-02-15 07:00:00,2025-02-15,Credential Theft,API Key Abuse,Low,115507.0,Tech Enterprise,Middle East,RU,Active Directory,Afternoon,43.1
INC-2025-0987,2025-02-15 21:00:00,2025-02-15,DDoS Attack,API Key Abuse,Medium,206447.0,E-Commerce,Asia-Pacific,IN,Identity Provider,Evening,43.3
INC-2025-0988,2025-11-27 10:00:00,2025-11-27,Insider Threat,SQL Injection,Critical,301366.0,Government,Europe,US,Web Application,Afternoon,77.1
INC-2025-0989,2025-02-13 23:00:00,2025-02-13,Malware Outbreak,Spear Phishing Email,Medium,35831.0,Tech Enterprise,Latin America,JP,Active Directory,Afternoon,49.2
INC-2025-0990,2025-01-09 08:00:00,2025-01-09,Financial Fraud,API Key Abuse,High,248942.0,Educational Institution,North America,IN,Web Application,Evening,81.1
INC-2025-0991,2025-03-25 17:00:00,2025-03-25,Ransomware,Zero-day Exploit,Critical,68170.0,Educational Institution,Middle East,JP,Active Directory,Morning,89.1
INC-2025-0992,2025-09-27 05:00:00,2025-09-27,Phishing,Zero-day Exploit,High,77215.0,Healthcare,Africa,US,Cloud Database,Morning,85.3
INC-2025-0993,2025-08-28 04:00:00,2025-08-28,Financial Fraud,Spear Phishing Email,High,47923.0,Government,North America,CA,Email Gateway,Afternoon,65.5
INC-2025-0994,2025-05-21 03:00:00,2025-05-21,Financial Fraud,Ransomware Binary,Critical,187155.0,Tech Enterprise,Europe,UK,Email Gateway,Night,97.6
INC-2025-0995,2025-01-08 07:00:00,2025-01-08,Phishing,SQL Injection,Low,45732.0,Critical Infrastructure,Latin America,NL,POS Terminal,Afternoon,54.7
INC-2025-0996,2025-03-27 04:00:00,2025-03-27,Malware Outbreak,Man-in-the-Middle,Low,10394.0,Tech Enterprise,Middle East,CA,Active Directory,Morning,24.7
INC-2025-0997,2025-09-20 05:00:00,2025-09-20,Ransomware,Social Engineering,Medium,773809.0,Healthcare,Africa,DE,Identity Provider,Afternoon,15.9
INC-2025-0998,2025-07-20 10:00:00,2025-07-20,Financial Fraud,SQL Injection,Low,160002.0,Healthcare,Middle East,NL,Cloud Database,Morning,17.7
INC-2025-0999,2025-05-30 10:00:00,2025-05-30,Financial Fraud,Spear Phishing Email,High,221741.0,Tech Enterprise,North America,UK,Email Gateway,Morning,93.8
INC-2025-1000,2025-03-18 06:00:00,2025-03-18,Credential Theft,Spear Phishing Email,High,60547.0,Critical Infrastructure,Middle East,NL,Cloud Database,Night,73.0
INC-2025-0655,2025-07-05 05:00:00,2025-07-05,Insider Threat,SQL Injection,Medium,346694.0,Healthcare,Latin America,RU,Email Gateway,Afternoon,32.9
INC-2025-0115,2025-04-13 16:00:00,2025-04-13,Malware Outbreak,Zero-day Exploit,High,52571.0,Critical Infrastructure,Latin America,CN,POS Terminal,Morning,45.9
INC-2025-0026,2025-02-20 21:00:00,2025-02-20,Ransomware,Ransomware Binary,Critical,184508.0,Government,Asia-Pacific,CN,Web Application,Afternoon,93.5
INC-2025-0760,2025-10-05 05:00:00,2025-10-05,Credential Theft,Zero-day Exploit,Critical,315109.0,Healthcare,Europe,CN,Identity Provider,Night,55.0
INC-2025-0282,2025-10-25 20:00:00,2025-10-25,Malware Outbreak,Ransomware Binary,High,119325.0,Critical Infrastructure,Europe,NL,POS Terminal,Night,20.9
INC-2025-0251,2025-07-15 03:00:00,2025-07-15,Phishing,Spear Phishing Email,Low,99344.0,Tech Enterprise,Middle East,US,Email Gateway,Night,17.0
INC-2025-0229,2025-03-27 16:00:00,2025-03-27,Financial Fraud,Zero-day Exploit,Medium,322862.0,Educational Institution,Europe,US,Identity Provider,Morning,22.6
INC-2025-0143,2025-08-13 00:00:00,2025-08-13,Insider Threat,Zero-day Exploit,High,623441.0,Tech Enterprise,Europe,UK,Identity Provider,Afternoon,57.9
INC-2025-0755,2025-09-14 06:00:00,2025-09-14,Ransomware,Zero-day Exploit,Medium,199457.0,Critical Infrastructure,Middle East,BR,Identity Provider,Evening,67.4
INC-2025-0105,2025-11-22 17:00:00,2025-11-22,Malware Outbreak,Zero-day Exploit,Low,82994.0,Financial Service,Africa,CN,Cloud Database,Morning,55.2
INC-2025-0693,2025-05-12 09:00:00,2025-05-12,Phishing,Ransomware Binary,Low,5581.0,Tech Enterprise,Africa,DE,POS Terminal,Night,27.2
INC-2025-0759,2025-05-10 04:00:00,2025-05-10,Phishing,Spear Phishing Email,Medium,46615.0,Healthcare,North America,RU,Cloud Database,Afternoon,35.8
INC-2025-0914,2025-02-04 00:00:00,2025-02-04,DDoS Attack,Man-in-the-Middle,Low,26381.0,Healthcare,Middle East,CA,Web Application,Afternoon,40.4
INC-2025-0559,2025-09-23 11:00:00,2025-09-23,Insider Threat,API Key Abuse,Critical,79709.0,Financial Service,North America,RU,Email Gateway,Evening,84.7
INC-2025-0090,2025-02-20 13:00:00,2025-02-20,DDoS Attack,Spear Phishing Email,High,114945.0,Financial Service,Africa,IN,Cloud Database,Afternoon,75.9
INC-2025-0605,2025-02-20 02:00:00,2025-02-20,Ransomware,Brute Force,Medium,832409.0,Financial Service,Middle East,JP,Identity Provider,Night,34.6
INC-2025-0433,2025-05-05 15:00:00,2025-05-05,Malware Outbreak,Man-in-the-Middle,Medium,37966.0,Healthcare,Europe,DE,Web Application,Morning,57.0
